GAME_ID,home_score_mean,home_score_std,home_score_min,home_score_max,home_score_last_1,home_score_last_2,home_score_last_3,score_margin_mean,score_margin_std,score_margin_min,score_margin_max,score_margin_last_1,score_margin_last_2,score_margin_last_3,pred_outcome_mean,pred_outcome_std,pred_outcome_min,pred_outcome_max,pred_outcome_last_1,pred_outcome_last_2,pred_outcome_last_3,home_win_rate,visitor_win_rate,intercept
21700632,32.0,18.693314312876677,0,58,58,55,55,3.4,3.370459909270544,-2,10,0,-2,2,0.674237236424288,0.10457553853146292,0.4744046288174251,0.8558745718628883,0.5457832891805182,0.4744046288174251,0.6250086278566497,0.5365853658536586,0.4712643678160919,1
21700637,26.88,17.447796422471235,0,56,56,51,51,2.76,5.493851108284606,-5,15,15,11,12,0.6219625467460895,0.16419288105741903,0.36750918216239375,0.9167942501756098,0.9167942501756098,0.8594236017268172,0.8768755078038732,0.5080645161290323,0.4942528735632184,1
21700642,21.92,12.52172512076511,0,42,42,40,38,-3.52,4.196379391809087,-10,3,-9,-10,-10,0.3463632749313979,0.13625745926061342,0.14919740623939384,0.5726030409669707,0.16763973670723026,0.14968189887736094,0.15009978212163952,0.26436781609195403,0.37931034482758613,1
21700647,21.04,13.249845282115562,0,45,45,42,37,-6.64,4.74872614497825,-15,2,-11,-14,-13,0.3555105328445688,0.15626911951482467,0.12645089811704638,0.6649218687729139,0.1968340036241064,0.1363576280585892,0.15672898709604435,0.5934065934065934,0.5041322314049588,1
21700652,32.04,18.131696004510996,0,61,61,57,57,4.6,4.534313619501853,-5,11,10,8,9,0.7290348306810864,0.1374965689946416,0.4073919238264299,0.8854097259005878,0.8629202904055187,0.8257399200884707,0.8466272371990824,0.4942528735632184,0.3181818181818182,1
21700657,33.4,22.682151573428833,0,66,66,63,61,0.32,6.637589924061293,-12,10,8,7,5,0.4744328015064482,0.2163890446706131,0.11755785397764955,0.785150495523298,0.7223655251153448,0.6950139047747548,0.6271076168493227,0.5365853658536586,0.7840909090909091,1
21700662,26.72,16.269038078509745,0,50,50,48,48,-0.48,3.858704445795246,-9,6,-9,-9,-6,0.5622909005580857,0.1420213854702473,0.24774987402214,0.7793087492747428,0.24774987402214,0.251290608728939,0.3470649388866093,0.5862068965517241,0.4942528735632184,1
21700667,19.52,12.868939350233958,0,44,44,42,40,0.2,2.9933259094191533,-8,7,7,5,3,0.5333882007716151,0.10536436594063456,0.2486016341805116,0.753781342166824,0.753781342166824,0.6964973965637874,0.6287449748612693,0.632183908045977,0.7333333333333333,1
21700672,23.28,17.035304517383892,0,52,52,52,50,0.56,4.9725647305992915,-7,10,5,10,10,0.6275736785943437,0.14874234385009044,0.3677259165999921,0.8804964933529831,0.7705359494694418,0.8801509873775136,0.8804964933529831,0.5934065934065934,0.37931034482758613,1
21700677,29.72,17.526026360815507,0,57,57,55,53,11.96,6.471352254359208,0,21,13,16,14,0.8124703799353893,0.1535812515515104,0.491576065158168,0.9559478116351651,0.8627053535477778,0.9103182964283176,0.8822269820133579,0.4022988505747127,0.5172413793103449,1
